ICES_Area,Metier6_FishingActivity
21.3.o,PTM_LPF_70-119_0_0
21.3.o,PTM_SPF_90-99_0_0
21.3.o,SB_FIF_>0_0_0
21.3.o,SDN_DEF_90-99_0_0
21.3.o,SSC_DEF_90-99_0_0
21.3.o,OTB_MDD_70-119_0_0
21.3.o,OTM_DEF_70-119_0_0
21.3.p,DIV_MOL_0_0_0
21.3.p,DRB_MOL_>0_0_0
21.3.p,FPN_LPF_>0_0_0
21.3.p,FPO_CRU_>0_0_0
21.3.p,FPO_DEF_>0_0_0
21.3.p,FPO_FIF_>0_0_0
21.3.p,FPO_MOL_>0_0_0
21.3.p,FYK_CAT_>0_0_0
21.3.p,FYK_DEF_>0_0_0
21.3.p,GND_DEF_>=220_0_0
21.3.p,GND_DEF_100-119_0_0
21.3.p,GND_DEF_120-219_0_0
21.3.p,GND_DEF_90-99_0_0
21.3.p,GND_SPF_>=220_0_0
21.3.p,GND_SPF_100-119_0_0
21.3.p,GND_SPF_10-30_0_0
21.3.p,GND_SPF_120-219_0_0
21.3.p,GND_SPF_50-59_0_0
21.3.p,GND_SPF_90-99_0_0
21.3.p,GNS_CRU_>0_0_0
21.3.p,GNS_DEF_>=220_0_0
21.3.p,GNS_DEF_100-119_0_0
21.3.p,GNS_DEF_120-219_0_0
21.3.p,GNS_DEF_90-99_0_0
21.3.p,GNS_DWS_>=220_0_0
21.3.p,GNS_DWS_120-219_0_0
21.3.p,GNS_SPF_>=220_0_0
21.3.p,GNS_SPF_100-119_0_0
21.3.p,GNS_SPF_10-30_0_0
21.3.p,GNS_SPF_120-219_0_0
21.3.p,GNS_SPF_50-59_0_0
21.3.p,GNS_SPF_90-99_0_0
21.3.p,GTR_DEF_>=220_0_0
21.3.p,GTR_DEF_100-119_0_0
21.3.p,GTR_DEF_120-219_0_0
21.3.p,GTR_DEF_90-99_0_0
21.3.p,HMD_MOL_>0_0_0
21.3.p,LH_DEF_0_0_0
21.3.p,LH_FIF_0_0_0
21.3.p,LH_LPF_0_0_0
21.3.p,LH_MOL_0_0_0
21.3.p,LH_SPF_0_0_0
21.3.p,LHM_DEF_0_0_0
21.3.p,LHM_FIF_0_0_0
21.3.p,LHM_LPF_0_0_0
21.3.p,LHM_MOL_0_0_0
21.3.p,LHM_SPF_0_0_0
21.3.p,LHP_CEP_0_0_0
21.3.p,LHP_DEF_0_0_0
21.3.p,LHP_FIF_0_0_0
21.3.p,LHP_LPF_0_0_0
21.3.p,LHP_MOL_0_0_0
21.3.p,LHP_SPF_0_0_0
21.3.p,LLD_DEF_0_0_0
21.3.p,LLD_DWF_0_0_0
21.3.p,LLD_DWS_0_0_0
21.3.p,LLD_LPF_0_0_0
21.3.p,LLS_DEF_0_0_0
21.3.p,LLS_DWS_0_0_0
21.3.p,LLS_FIF_0_0_0
21.3.p,LLS_MOL_0_0_0
21.3.p,LLS_SPF_0_0_0
21.3.p,LTL_LPF_0_0_0
21.3.p,MIS_CEP_0_0_0
21.3.p,MIS_CRU_0_0_0
21.3.p,MIS_DEF_0_0_0
21.3.p,MIS_DWF_0_0_0
21.3.p,MIS_LPF_0_0_0
21.3.p,MIS_MCF_0_0_0
21.3.p,MIS_MIS_0_0_0
21.3.p,MIS_MOL_0_0_0
21.3.p,MIS_SPF_0_0_0
21.3.p,OTB_CEP_>=120_0_0
21.3.p,OTB_CEP_>0_0_0
21.3.p,OTB_CEP_70-119_0_0
21.3.p,OTB_CRU_>=120_0_0
21.3.p,OTB_CRU_>0_0_0
21.3.p,OTB_CRU_32-69_0_0
21.3.p,OTB_CRU_40-54_0_0
21.3.p,OTB_CRU_70-119_0_0
21.3.p,OTB_CRU_90-99_0_0
21.3.p,OTB_DEF_>=120_0_0
21.3.p,OTB_DEF_>0_0_0
21.3.p,OTB_DEF_100-119_0_0
21.3.p,OTB_DEF_70-119_0_0
21.3.p,OTB_DEF_90-99_0_0
21.3.p,OTB_DWS_100-119_0_0
21.3.p,OTB_DWS_90-99_0_0
21.3.p,OTB_MCD_90-99_0_0
21.3.p,OTB_MCF_>=120_0_0
21.3.p,OTB_MCF_>0_0_0
21.3.p,OTB_MCF_70-119_0_0
21.3.p,OTB_MDD_>=120_0_0
21.3.p,OTB_MOL_90-99_0_0
21.3.p,OTB_SPF_90-99_0_0
21.3.p,OTM_DEF_>=120_0_0
21.3.p,OTM_DEF_100-119_0_0
21.3.p,OTM_DEF_90-99_0_0
21.3.p,OTM_LPF_>=120_0_0
21.3.p,OTM_LPF_>0_0_0
21.3.p,OTM_LPF_70-119_0_0
21.3.p,OTM_MCF_>=120_0_0
21.3.p,OTM_MCF_>0_0_0
21.3.p,OTM_MCF_70-119_0_0
21.3.p,OTM_SPF_>=120_0_0
21.3.p,OTM_SPF_>0_0_0
21.3.p,OTM_SPF_100-119_0_0
21.3.p,OTM_SPF_32-69_0_0
21.3.p,OTM_SPF_40-54_0_0
21.3.p,OTM_SPF_70-119_0_0
21.3.p,OTM_SPF_90-99_0_0
21.3.p,OTT_CRU_90-99_0_0
21.3.p,OTT_DEF_90-99_0_0
21.3.p,OTT_MCD_90-99_0_0
21.3.p,OTT_MOL_90-99_0_0
21.3.p,PS_LPF_>=120_0_0
21.3.p,PS_LPF_>0_0_0
21.3.p,PS_LPF_10-31_0_0
21.3.p,PS_LPF_32-69_0_0
21.3.p,PS_LPF_70-119_0_0
21.3.p,PS_SPF_>=120_0_0
21.3.p,PS_SPF_>0_0_0
21.3.p,PS_SPF_10-31_0_0
21.3.p,PS_SPF_32-69_0_0
21.3.p,PS_SPF_70-119_0_0
21.3.p,PS_SPF_90-99_0_0
21.3.p,PTB_CRU_90-99_0_0
21.3.p,PTB_DEF_90-99_0_0
21.3.p,PTB_SPF_90-99_0_0
21.3.p,PTM_DEF_90-99_0_0
21.3.p,PTM_LPF_>=120_0_0
21.3.p,PTM_LPF_>0_0_0
21.3.p,PTM_LPF_32-69_0_0
21.3.p,PTM_LPF_70-119_0_0
21.3.p,PTM_SPF_90-99_0_0
21.3.p,SB_FIF_>0_0_0
21.3.p,SDN_DEF_90-99_0_0
21.3.p,SSC_DEF_90-99_0_0
21.3.p,OTB_MDD_70-119_0_0
21.3.p,OTM_DEF_70-119_0_0
21.3.m,DIV_MOL_0_0_0
21.3.m,DRB_MOL_>0_0_0
21.3.m,FPN_LPF_>0_0_0
21.3.m,FPO_CRU_>0_0_0
21.3.m,FPO_DEF_>0_0_0
21.3.m,FPO_FIF_>0_0_0
21.3.m,FPO_MOL_>0_0_0
21.3.m,FYK_CAT_>0_0_0
21.3.m,FYK_DEF_>0_0_0
21.3.m,GND_DEF_>=220_0_0
21.3.m,GND_DEF_100-119_0_0
21.3.m,GND_DEF_120-219_0_0
21.3.m,GND_DEF_90-99_0_0
21.3.m,GND_SPF_>=220_0_0
21.3.m,GND_SPF_100-119_0_0
21.3.m,GND_SPF_10-30_0_0
21.3.m,GND_SPF_120-219_0_0
21.3.m,GND_SPF_50-59_0_0
21.3.m,GND_SPF_90-99_0_0
21.3.m,GNS_CRU_>0_0_0
21.3.m,GNS_DEF_>=220_0_0
21.3.m,GNS_DEF_100-119_0_0
21.3.m,GNS_DEF_120-219_0_0
21.3.m,GNS_DEF_90-99_0_0
21.3.m,GNS_DWS_>=220_0_0
21.3.m,GNS_DWS_120-219_0_0
21.3.m,GNS_SPF_>=220_0_0
21.3.m,GNS_SPF_100-119_0_0
21.3.m,GNS_SPF_10-30_0_0
21.3.m,GNS_SPF_120-219_0_0
21.3.m,GNS_SPF_50-59_0_0
21.3.m,GNS_SPF_90-99_0_0
21.3.m,GTR_DEF_>=220_0_0
21.3.m,GTR_DEF_100-119_0_0
21.3.m,GTR_DEF_120-219_0_0
21.3.m,GTR_DEF_90-99_0_0
21.3.m,HMD_MOL_>0_0_0
21.3.m,LH_DEF_0_0_0
21.3.m,LH_FIF_0_0_0
21.3.m,LH_LPF_0_0_0
21.3.m,LH_MOL_0_0_0
21.3.m,LH_SPF_0_0_0
21.3.m,LHM_DEF_0_0_0
21.3.m,LHM_FIF_0_0_0
21.3.m,LHM_LPF_0_0_0
21.3.m,LHM_MOL_0_0_0
21.3.m,LHM_SPF_0_0_0
21.3.m,LHP_CEP_0_0_0
21.3.m,LHP_DEF_0_0_0
21.3.m,LHP_FIF_0_0_0
21.3.m,LHP_LPF_0_0_0
21.3.m,LHP_MOL_0_0_0
21.3.m,LHP_SPF_0_0_0
21.3.m,LLD_DEF_0_0_0
21.3.m,LLD_DWF_0_0_0
21.3.m,LLD_DWS_0_0_0
21.3.m,LLD_LPF_0_0_0
21.3.m,LLS_DEF_0_0_0
21.3.m,LLS_DWS_0_0_0
21.3.m,LLS_FIF_0_0_0
21.3.m,LLS_MOL_0_0_0
21.3.m,LLS_SPF_0_0_0
21.3.m,LTL_LPF_0_0_0
21.3.m,MIS_CEP_0_0_0
21.3.m,MIS_CRU_0_0_0
21.3.m,MIS_DEF_0_0_0
21.3.m,MIS_DWF_0_0_0
21.3.m,MIS_LPF_0_0_0
21.3.m,MIS_MCF_0_0_0
21.3.m,MIS_MIS_0_0_0
21.3.m,MIS_MOL_0_0_0
21.3.m,MIS_SPF_0_0_0
21.3.m,OTB_CEP_>=120_0_0
21.3.m,OTB_CEP_>0_0_0
21.3.m,OTB_CEP_70-119_0_0
21.3.m,OTB_CRU_>=120_0_0
21.3.m,OTB_CRU_>0_0_0
21.3.m,OTB_CRU_32-69_0_0
21.3.m,OTB_CRU_40-54_0_0
21.3.m,OTB_CRU_70-119_0_0
21.3.m,OTB_CRU_90-99_0_0
21.3.m,OTB_DEF_>=120_0_0
21.3.m,OTB_DEF_>0_0_0
21.3.m,OTB_DEF_100-119_0_0
21.3.m,OTB_DEF_70-119_0_0
21.3.m,OTB_DEF_90-99_0_0
21.3.m,OTB_DWS_100-119_0_0
21.3.m,OTB_DWS_90-99_0_0
21.3.m,OTB_MCD_90-99_0_0
21.3.m,OTB_MCF_>=120_0_0
21.3.m,OTB_MCF_>0_0_0
21.3.m,OTB_MCF_70-119_0_0
21.3.m,OTB_MDD_>=120_0_0
21.3.m,OTB_MOL_90-99_0_0
21.3.m,OTB_SPF_90-99_0_0
21.3.m,OTM_DEF_>=120_0_0
21.3.m,OTM_DEF_100-119_0_0
21.3.m,OTM_DEF_90-99_0_0
21.3.m,OTM_LPF_>=120_0_0
21.3.m,OTM_LPF_>0_0_0
21.3.m,OTM_LPF_70-119_0_0
21.3.m,OTM_MCF_>=120_0_0
21.3.m,OTM_MCF_>0_0_0
21.3.m,OTM_MCF_70-119_0_0
21.3.m,OTM_SPF_>=120_0_0
21.3.m,OTM_SPF_>0_0_0
21.3.m,OTM_SPF_100-119_0_0
21.3.m,OTM_SPF_32-69_0_0
21.3.m,OTM_SPF_40-54_0_0
21.3.m,OTM_SPF_70-119_0_0
21.3.m,OTM_SPF_90-99_0_0
21.3.m,OTT_CRU_90-99_0_0
21.3.m,OTT_DEF_90-99_0_0
21.3.m,OTT_MCD_90-99_0_0
21.3.m,OTT_MOL_90-99_0_0
21.3.m,PS_LPF_>=120_0_0
21.3.m,PS_LPF_>0_0_0
21.3.m,PS_LPF_10-31_0_0
21.3.m,PS_LPF_32-69_0_0
21.3.m,PS_LPF_70-119_0_0
21.3.m,PS_SPF_>=120_0_0
21.3.m,PS_SPF_>0_0_0
21.3.m,PS_SPF_10-31_0_0
21.3.m,PS_SPF_32-69_0_0
21.3.m,PS_SPF_70-119_0_0
21.3.m,PS_SPF_90-99_0_0
21.3.m,PTB_CRU_90-99_0_0
21.3.m,PTB_DEF_90-99_0_0
21.3.m,PTB_SPF_90-99_0_0
21.3.m,PTM_DEF_90-99_0_0
21.3.m,PTM_LPF_>=120_0_0
21.3.m,PTM_LPF_>0_0_0
21.3.m,PTM_LPF_32-69_0_0
21.3.m,PTM_LPF_70-119_0_0
21.3.m,PTM_SPF_90-99_0_0
21.3.m,SB_FIF_>0_0_0
21.3.m,SDN_DEF_90-99_0_0
21.3.m,SSC_DEF_90-99_0_0
21.3.m,OTB_MDD_70-119_0_0
21.3.m,OTM_DEF_70-119_0_0
21.3.p.n,DIV_MOL_0_0_0
21.3.p.n,DRB_MOL_>0_0_0
21.3.p.n,FPN_LPF_>0_0_0
21.3.p.n,FPO_CRU_>0_0_0
21.3.p.n,FPO_DEF_>0_0_0
21.3.p.n,FPO_FIF_>0_0_0
21.3.p.n,FPO_MOL_>0_0_0
21.3.p.n,FYK_CAT_>0_0_0
21.3.p.n,FYK_DEF_>0_0_0
21.3.p.n,GND_DEF_>=220_0_0
21.3.p.n,GND_DEF_100-119_0_0
21.3.p.n,GND_DEF_120-219_0_0
21.3.p.n,GND_DEF_90-99_0_0
21.3.p.n,GND_SPF_>=220_0_0
21.3.p.n,GND_SPF_100-119_0_0
21.3.p.n,GND_SPF_10-30_0_0
21.3.p.n,GND_SPF_120-219_0_0
21.3.p.n,GND_SPF_50-59_0_0
21.3.p.n,GND_SPF_90-99_0_0
21.3.p.n,GNS_CRU_>0_0_0
21.3.p.n,GNS_DEF_>=220_0_0
21.3.p.n,GNS_DEF_100-119_0_0
21.3.p.n,GNS_DEF_120-219_0_0
21.3.p.n,GNS_DEF_90-99_0_0
21.3.p.n,GNS_DWS_>=220_0_0
21.3.p.n,GNS_DWS_120-219_0_0
21.3.p.n,GNS_SPF_>=220_0_0
21.3.p.n,GNS_SPF_100-119_0_0
21.3.p.n,GNS_SPF_10-30_0_0
21.3.p.n,GNS_SPF_120-219_0_0
21.3.p.n,GNS_SPF_50-59_0_0
21.3.p.n,GNS_SPF_90-99_0_0
21.3.p.n,GTR_DEF_>=220_0_0
21.3.p.n,GTR_DEF_100-119_0_0
21.3.p.n,GTR_DEF_120-219_0_0
21.3.p.n,GTR_DEF_90-99_0_0
21.3.p.n,HMD_MOL_>0_0_0
21.3.p.n,LH_DEF_0_0_0
21.3.p.n,LH_FIF_0_0_0
21.3.p.n,LH_LPF_0_0_0
21.3.p.n,LH_MOL_0_0_0
21.3.p.n,LH_SPF_0_0_0
21.3.p.n,LHM_DEF_0_0_0
21.3.p.n,LHM_FIF_0_0_0
21.3.p.n,LHM_LPF_0_0_0
21.3.p.n,LHM_MOL_0_0_0
21.3.p.n,LHM_SPF_0_0_0
21.3.p.n,LHP_CEP_0_0_0
21.3.p.n,LHP_DEF_0_0_0
21.3.p.n,LHP_FIF_0_0_0
21.3.p.n,LHP_LPF_0_0_0
21.3.p.n,LHP_MOL_0_0_0
21.3.p.n,LHP_SPF_0_0_0
21.3.p.n,LLD_DEF_0_0_0
21.3.p.n,LLD_DWF_0_0_0
21.3.p.n,LLD_DWS_0_0_0
21.3.p.n,LLD_LPF_0_0_0
21.3.p.n,LLS_DEF_0_0_0
21.3.p.n,LLS_DWS_0_0_0
21.3.p.n,LLS_FIF_0_0_0
21.3.p.n,LLS_MOL_0_0_0
21.3.p.n,LLS_SPF_0_0_0
21.3.p.n,LTL_LPF_0_0_0
21.3.p.n,MIS_CEP_0_0_0
21.3.p.n,MIS_CRU_0_0_0
21.3.p.n,MIS_DEF_0_0_0
21.3.p.n,MIS_DWF_0_0_0
21.3.p.n,MIS_LPF_0_0_0
21.3.p.n,MIS_MCF_0_0_0
21.3.p.n,MIS_MIS_0_0_0
21.3.p.n,MIS_MOL_0_0_0
21.3.p.n,MIS_SPF_0_0_0
21.3.p.n,OTB_CEP_>=120_0_0
21.3.p.n,OTB_CEP_>0_0_0
21.3.p.n,OTB_CEP_70-119_0_0
21.3.p.n,OTB_CRU_>=120_0_0
21.3.p.n,OTB_CRU_>0_0_0
21.3.p.n,OTB_CRU_32-69_0_0
21.3.p.n,OTB_CRU_40-54_0_0
21.3.p.n,OTB_CRU_70-119_0_0
21.3.p.n,OTB_CRU_90-99_0_0
21.3.p.n,OTB_DEF_>=120_0_0
21.3.p.n,OTB_DEF_>0_0_0
21.3.p.n,OTB_DEF_100-119_0_0
21.3.p.n,OTB_DEF_70-119_0_0
21.3.p.n,OTB_DEF_90-99_0_0
21.3.p.n,OTB_DWS_100-119_0_0
21.3.p.n,OTB_DWS_90-99_0_0
21.3.p.n,OTB_MCD_90-99_0_0
21.3.p.n,OTB_MCF_>=120_0_0
21.3.p.n,OTB_MCF_>0_0_0
21.3.p.n,OTB_MCF_70-119_0_0
21.3.p.n,OTB_MDD_>=120_0_0
21.3.p.n,OTB_MOL_90-99_0_0
21.3.p.n,OTB_SPF_90-99_0_0
21.3.p.n,OTM_DEF_>=120_0_0
21.3.p.n,OTM_DEF_100-119_0_0
21.3.p.n,OTM_DEF_90-99_0_0
21.3.p.n,OTM_LPF_>=120_0_0
21.3.p.n,OTM_LPF_>0_0_0
21.3.p.n,OTM_LPF_70-119_0_0
21.3.p.n,OTM_MCF_>=120_0_0
21.3.p.n,OTM_MCF_>0_0_0
21.3.p.n,OTM_MCF_70-119_0_0
21.3.p.n,OTM_SPF_>=120_0_0
21.3.p.n,OTM_SPF_>0_0_0
21.3.p.n,OTM_SPF_100-119_0_0
21.3.p.n,OTM_SPF_32-69_0_0
21.3.p.n,OTM_SPF_40-54_0_0
21.3.p.n,OTM_SPF_70-119_0_0
21.3.p.n,OTM_SPF_90-99_0_0
21.3.p.n,OTT_CRU_90-99_0_0
21.3.p.n,OTT_DEF_90-99_0_0
21.3.p.n,OTT_MCD_90-99_0_0
21.3.p.n,OTT_MOL_90-99_0_0
21.3.p.n,PS_LPF_>=120_0_0
21.3.p.n,PS_LPF_>0_0_0
21.3.p.n,PS_LPF_10-31_0_0
21.3.p.n,PS_LPF_32-69_0_0
21.3.p.n,PS_LPF_70-119_0_0
21.3.p.n,PS_SPF_>=120_0_0
21.3.p.n,PS_SPF_>0_0_0
21.3.p.n,PS_SPF_10-31_0_0
21.3.p.n,PS_SPF_32-69_0_0
21.3.p.n,PS_SPF_70-119_0_0
21.3.p.n,PS_SPF_90-99_0_0
21.3.p.n,PTB_CRU_90-99_0_0
21.3.p.n,PTB_DEF_90-99_0_0
21.3.p.n,PTB_SPF_90-99_0_0
21.3.p.n,PTM_DEF_90-99_0_0
21.3.p.n,PTM_LPF_>=120_0_0
21.3.p.n,PTM_LPF_>0_0_0
21.3.p.n,PTM_LPF_32-69_0_0
21.3.p.n,PTM_LPF_70-119_0_0
21.3.p.n,PTM_SPF_90-99_0_0
21.3.p.n,SB_FIF_>0_0_0
21.3.p.n,SDN_DEF_90-99_0_0
21.3.p.n,SSC_DEF_90-99_0_0
21.3.p.n,OTB_MDD_70-119_0_0
21.3.p.n,OTM_DEF_70-119_0_0
21.3.p.s,DIV_MOL_0_0_0
21.3.p.s,DRB_MOL_>0_0_0
21.3.p.s,FPN_LPF_>0_0_0
21.3.p.s,FPO_CRU_>0_0_0
21.3.p.s,FPO_DEF_>0_0_0
21.3.p.s,FPO_FIF_>0_0_0
21.3.p.s,FPO_MOL_>0_0_0
21.3.p.s,FYK_CAT_>0_0_0
21.3.p.s,FYK_DEF_>0_0_0
21.3.p.s,GND_DEF_>=220_0_0
21.3.p.s,GND_DEF_100-119_0_0
21.3.p.s,GND_DEF_120-219_0_0
21.3.p.s,GND_DEF_90-99_0_0
21.3.p.s,GND_SPF_>=220_0_0
21.3.p.s,GND_SPF_100-119_0_0
21.3.p.s,GND_SPF_10-30_0_0
21.3.p.s,GND_SPF_120-219_0_0
21.3.p.s,GND_SPF_50-59_0_0
21.3.p.s,GND_SPF_90-99_0_0
21.3.p.s,GNS_CRU_>0_0_0
21.3.p.s,GNS_DEF_>=220_0_0
21.3.p.s,GNS_DEF_100-119_0_0
21.3.p.s,GNS_DEF_120-219_0_0
21.3.p.s,GNS_DEF_90-99_0_0
21.3.p.s,GNS_DWS_>=220_0_0
21.3.p.s,GNS_DWS_120-219_0_0
21.3.p.s,GNS_SPF_>=220_0_0
21.3.p.s,GNS_SPF_100-119_0_0
21.3.p.s,GNS_SPF_10-30_0_0
21.3.p.s,GNS_SPF_120-219_0_0
21.3.p.s,GNS_SPF_50-59_0_0
21.3.p.s,GNS_SPF_90-99_0_0
21.3.p.s,GTR_DEF_>=220_0_0
21.3.p.s,GTR_DEF_100-119_0_0
21.3.p.s,GTR_DEF_120-219_0_0
21.3.p.s,GTR_DEF_90-99_0_0
21.3.p.s,HMD_MOL_>0_0_0
21.3.p.s,LH_DEF_0_0_0
21.3.p.s,LH_FIF_0_0_0
21.3.p.s,LH_LPF_0_0_0
21.3.p.s,LH_MOL_0_0_0
21.3.p.s,LH_SPF_0_0_0
21.3.p.s,LHM_DEF_0_0_0
21.3.p.s,LHM_FIF_0_0_0
21.3.p.s,LHM_LPF_0_0_0
21.3.p.s,LHM_MOL_0_0_0
21.3.p.s,LHM_SPF_0_0_0
21.3.p.s,LHP_CEP_0_0_0
21.3.p.s,LHP_DEF_0_0_0
21.3.p.s,LHP_FIF_0_0_0
21.3.p.s,LHP_LPF_0_0_0
21.3.p.s,LHP_MOL_0_0_0
21.3.p.s,LHP_SPF_0_0_0
21.3.p.s,LLD_DEF_0_0_0
21.3.p.s,LLD_DWF_0_0_0
21.3.p.s,LLD_DWS_0_0_0
21.3.p.s,LLD_LPF_0_0_0
21.3.p.s,LLS_DEF_0_0_0
21.3.p.s,LLS_DWS_0_0_0
21.3.p.s,LLS_FIF_0_0_0
21.3.p.s,LLS_MOL_0_0_0
21.3.p.s,LLS_SPF_0_0_0
21.3.p.s,LTL_LPF_0_0_0
21.3.p.s,MIS_CEP_0_0_0
21.3.p.s,MIS_CRU_0_0_0
21.3.p.s,MIS_DEF_0_0_0
21.3.p.s,MIS_DWF_0_0_0
21.3.p.s,MIS_LPF_0_0_0
21.3.p.s,MIS_MCF_0_0_0
21.3.p.s,MIS_MIS_0_0_0
21.3.p.s,MIS_MOL_0_0_0
21.3.p.s,MIS_SPF_0_0_0
21.3.p.s,OTB_CEP_>=120_0_0
21.3.p.s,OTB_CEP_>0_0_0
21.3.p.s,OTB_CEP_70-119_0_0
21.3.p.s,OTB_CRU_>=120_0_0
21.3.p.s,OTB_CRU_>0_0_0
21.3.p.s,OTB_CRU_32-69_0_0
21.3.p.s,OTB_CRU_40-54_0_0
21.3.p.s,OTB_CRU_70-119_0_0
21.3.p.s,OTB_CRU_90-99_0_0
21.3.p.s,OTB_DEF_>=120_0_0
21.3.p.s,OTB_DEF_>0_0_0
21.3.p.s,OTB_DEF_100-119_0_0
21.3.p.s,OTB_DEF_70-119_0_0
21.3.p.s,OTB_DEF_90-99_0_0
21.3.p.s,OTB_DWS_100-119_0_0
21.3.p.s,OTB_DWS_90-99_0_0
21.3.p.s,OTB_MCD_90-99_0_0
21.3.p.s,OTB_MCF_>=120_0_0
21.3.p.s,OTB_MCF_>0_0_0
21.3.p.s,OTB_MCF_70-119_0_0
21.3.p.s,OTB_MDD_>=120_0_0
21.3.p.s,OTB_MOL_90-99_0_0
21.3.p.s,OTB_SPF_90-99_0_0
21.3.p.s,OTM_DEF_>=120_0_0
21.3.p.s,OTM_DEF_100-119_0_0
21.3.p.s,OTM_DEF_90-99_0_0
21.3.p.s,OTM_LPF_>=120_0_0
21.3.p.s,OTM_LPF_>0_0_0
21.3.p.s,OTM_LPF_70-119_0_0
21.3.p.s,OTM_MCF_>=120_0_0
21.3.p.s,OTM_MCF_>0_0_0
21.3.p.s,OTM_MCF_70-119_0_0
21.3.p.s,OTM_SPF_>=120_0_0
21.3.p.s,OTM_SPF_>0_0_0
21.3.p.s,OTM_SPF_100-119_0_0
21.3.p.s,OTM_SPF_32-69_0_0
21.3.p.s,OTM_SPF_40-54_0_0
21.3.p.s,OTM_SPF_70-119_0_0
21.3.p.s,OTM_SPF_90-99_0_0
21.3.p.s,OTT_CRU_90-99_0_0
21.3.p.s,OTT_DEF_90-99_0_0
21.3.p.s,OTT_MCD_90-99_0_0
21.3.p.s,OTT_MOL_90-99_0_0
21.3.p.s,PS_LPF_>=120_0_0
21.3.p.s,PS_LPF_>0_0_0
21.3.p.s,PS_LPF_10-31_0_0
21.3.p.s,PS_LPF_32-69_0_0
21.3.p.s,PS_LPF_70-119_0_0
21.3.p.s,PS_SPF_>=120_0_0
21.3.p.s,PS_SPF_>0_0_0
21.3.p.s,PS_SPF_10-31_0_0
21.3.p.s,PS_SPF_32-69_0_0
21.3.p.s,PS_SPF_70-119_0_0
21.3.p.s,PS_SPF_90-99_0_0
21.3.p.s,PTB_CRU_90-99_0_0
21.3.p.s,PTB_DEF_90-99_0_0
21.3.p.s,PTB_SPF_90-99_0_0
21.3.p.s,PTM_DEF_90-99_0_0
21.3.p.s,PTM_LPF_>=120_0_0
21.3.p.s,PTM_LPF_>0_0_0
21.3.p.s,PTM_LPF_32-69_0_0
21.3.p.s,PTM_LPF_70-119_0_0
21.3.p.s,PTM_SPF_90-99_0_0
21.3.p.s,SB_FIF_>0_0_0
21.3.p.s,SDN_DEF_90-99_0_0
21.3.p.s,SSC_DEF_90-99_0_0
21.3.p.s,OTB_MDD_70-119_0_0
21.3.p.s,OTM_DEF_70-119_0_0
21.4,DIV_MOL_0_0_0
21.4,DRB_MOL_>0_0_0
21.4,FPN_LPF_>0_0_0
21.4,FPO_CRU_>0_0_0
21.4,FPO_DEF_>0_0_0
21.4,FPO_FIF_>0_0_0
21.4,FPO_MOL_>0_0_0
21.4,FYK_CAT_>0_0_0
21.4,FYK_DEF_>0_0_0
21.4,GND_DEF_>=220_0_0
21.4,GND_DEF_100-119_0_0
21.4,GND_DEF_120-219_0_0
21.4,GND_DEF_90-99_0_0
21.4,GND_SPF_>=220_0_0
21.4,GND_SPF_100-119_0_0
21.4,GND_SPF_10-30_0_0
21.4,GND_SPF_120-219_0_0
21.4,GND_SPF_50-59_0_0
21.4,GND_SPF_90-99_0_0
21.4,GNS_CRU_>0_0_0
21.4,GNS_DEF_>=220_0_0
21.4,GNS_DEF_100-119_0_0
21.4,GNS_DEF_120-219_0_0
21.4,GNS_DEF_90-99_0_0
21.4,GNS_DWS_>=220_0_0
21.4,GNS_DWS_120-219_0_0
21.4,GNS_SPF_>=220_0_0
21.4,GNS_SPF_100-119_0_0
21.4,GNS_SPF_10-30_0_0
21.4,GNS_SPF_120-219_0_0
21.4,GNS_SPF_50-59_0_0
21.4,GNS_SPF_90-99_0_0
21.4,GTR_DEF_>=220_0_0
21.4,GTR_DEF_100-119_0_0
21.4,GTR_DEF_120-219_0_0
21.4,GTR_DEF_90-99_0_0
21.4,HMD_MOL_>0_0_0
21.4,LH_DEF_0_0_0
21.4,LH_FIF_0_0_0
21.4,LH_LPF_0_0_0
21.4,LH_MOL_0_0_0
21.4,LH_SPF_0_0_0
21.4,LHM_DEF_0_0_0
21.4,LHM_FIF_0_0_0
21.4,LHM_LPF_0_0_0
21.4,LHM_MOL_0_0_0
21.4,LHM_SPF_0_0_0
21.4,LHP_CEP_0_0_0
21.4,LHP_DEF_0_0_0
21.4,LHP_FIF_0_0_0
21.4,LHP_LPF_0_0_0
21.4,LHP_MOL_0_0_0
21.4,LHP_SPF_0_0_0
21.4,LLD_DEF_0_0_0
21.4,LLD_DWF_0_0_0
21.4,LLD_DWS_0_0_0
21.4,LLD_LPF_0_0_0
21.4,LLS_DEF_0_0_0
21.4,LLS_DWS_0_0_0
21.4,LLS_FIF_0_0_0
21.4,LLS_MOL_0_0_0
21.4,LLS_SPF_0_0_0
21.4,LTL_LPF_0_0_0
21.4,MIS_CEP_0_0_0
21.4,MIS_CRU_0_0_0
21.4,MIS_DEF_0_0_0
21.4,MIS_DWF_0_0_0
21.4,MIS_LPF_0_0_0
21.4,MIS_MCF_0_0_0
21.4,MIS_MIS_0_0_0
21.4,MIS_MOL_0_0_0
21.4,MIS_SPF_0_0_0
21.4,OTB_CEP_>=120_0_0
21.4,OTB_CEP_>0_0_0
21.4,OTB_CEP_70-119_0_0
21.4,OTB_CRU_>=120_0_0
